shortcode,media_id,mediaID_sec,created_at_unix,created_at_utc,epoch_estimate,is_multiple,count,is_video,vid_duration,off_by
Bpr7XoBHuDp,1.90387637575476E+018,226959750.146,1541179771,2018-11-02 17:29:31,2011-08-24 21:07:00,True,6,False,None,0
BptU6oOHZU8,1.90427020729395E+018,227006698.524,1541226873,2018-11-03 06:34:33,2011-08-24 21:09:34,False,None,True,58.369,154
BpV0Cain35v,1.89765168236223E+018,226217708.869,1540437730,2018-10-25 03:22:10,2011-08-24 21:07:01,True,4,False,None,1
BpXWt2hnEFB,1.8980856759056E+018,226269444.931,1540489576,2018-10-25 17:46:16,2011-08-24 21:08:51,False,None,True,39.739,111
Bpzm2k1nfkW,1.90603794348127E+018,227217429.099,1541437677,2018-11-05 17:07:57,2011-08-24 21:10:47,False,None,True,15.02,227
Bq0OXGbH9_3,1.92422610089069E+018,229385626.422,1543605676,2018-11-30 19:21:16,2011-08-24 21:07:29,False,None,True,33.03,29
Bq0rgdwntuj,1.92435428777151E+018,229400907.489,1543620929,2018-11-30 23:35:29,2011-08-24 21:07:01,False,None,False,None,1
Bq24ijGn993,1.9249745555064E+018,229474849.165,1543694870,2018-12-01 20:07:50,2011-08-24 21:07:00,True,3,Contains at least one video,None,0
Bq8UQmpntvk,1.92650384255005E+018,229657154.387,1543877229,2018-12-03 22:47:09,2011-08-24 21:07:54,False,None,True,20.64,54
BqaTjoTny88,1.91693060274384E+018,228515935.271,1542735980,2018-11-20 17:46:20,2011-08-24 21:07:24,False,None,True,15.52,24
BqbC0vFH44u,1.91713848643391E+018,228540716.938,1542760783,2018-11-21 00:39:43,2011-08-24 21:07:46,False,None,True,60.059,46
BqgBcminzFl,1.91853980483474E+018,228707767.109,1542927788,2018-11-22 23:03:08,2011-08-24 21:07:00,False,None,False,None,0
BqJNNJNHbXj,1.91211759463706E+018,227942179.994,1542162201,2018-11-14 02:23:21,2011-08-24 21:07:01,False,None,False,None,1
BqK9aHXnysI,1.91261106722827E+018,228001006.511,1542221028,2018-11-14 18:43:48,2011-08-24 21:07:01,False,None,False,None,1
BqL9gXdHL9F,1.91289297179383E+018,228034612.154,1542254649,2018-11-15 04:04:09,2011-08-24 21:07:16,False,None,True,4.05,16
BqMGK4_n-jC,1.91293107839644E+018,228039154.815,1542259272,2018-11-15 05:21:12,2011-08-24 21:08:37,False,None,True,41.1,97
BqpXAUTHYaQ,1.92116789291552E+018,229021059.622,1543241105,2018-11-26 14:05:05,2011-08-24 21:07:25,False,None,True,29.97,25
BqQtfu-n3Oo,1.914229934472E+018,228193990.525,1542414012,2018-11-17 00:20:12,2011-08-24 21:07:01,False,None,False,None,1
BqtAJkUHH9q,1.92219327342448E+018,229143294.504,1543363316,2018-11-28 00:01:56,2011-08-24 21:07:01,True,5,Contains at least one video,None,1
B-QTgbenItF,2.27440360323367E+018,271130037.693,1585350272,2020-03-27 23:04:32,2011-08-24 21:10:34,False,None,True,122.471,214
BqvHlxqHulC,1.92278894817673E+018,229214304.468,1543434528,2018-11-28 19:48:48,2011-08-24 21:10:23,False,None,True,15.059,203
B_QvkKTncNN,2.29254140348529E+018,273292231.975,1587512253,2020-04-21 23:37:33,2011-08-24 21:07:01,True,7,False,None,1
BqxxJA2nqoj,1.92353463953462E+018,229303197.805,1543523219,2018-11-29 20:26:59,2011-08-24 21:07:01,False,None,False,None,1
Br5hLDFn0xF,1.94373060895174E+018,231710744.971,1545930766,2018-12-27 17:12:46,2011-08-24 21:07:01,False,None,False,None,1
BrA-Crwn5zr,1.92781350382388E+018,229813278.177,1544033324,2018-12-05 18:08:44,2011-08-24 21:07:25,False,None,True,43.06,25
BrD5MJhnAuA,1.92863658895711E+018,229911397.571,1544131486,2018-12-06 21:24:46,2011-08-24 21:08:08,False,None,True,24.97,68
BreziJkHXqM,1.93621153691976E+018,230814401.736,1545034423,2018-12-17 08:13:43,2011-08-24 21:07:01,False,None,False,None,1
Bri0RkBHXuH,1.93734069504583E+018,230949007.874,1545169029,2018-12-18 21:37:09,2011-08-24 21:07:01,True,2,False,None,1
BrKFGXanV5R,1.93037781797368E+018,230118968.245,1544339080,2018-12-09 07:04:40,2011-08-24 21:08:31,False,None,True,11.16,91
BrN7pAwnnXG,1.9314621182702E+018,230248226.913,1544468280,2018-12-10 18:58:00,2011-08-24 21:07:33,False,None,True,15.32,33
Brpoegvnj-8,1.93925913316309E+018,231177703.519,1545397725,2018-12-21 13:08:45,2011-08-24 21:07:01,True,5,False,None,1
Brq339tHz0o,1.93960832792102E+018,231219330.778,1545439398,2018-12-22 00:43:18,2011-08-24 21:07:47,False,None,True,59.9,47
BrtH-JhnVu9,1.94024207162732E+018,231294878.915,1545514925,2018-12-22 21:42:05,2011-08-24 21:07:26,False,None,True,10,26
BrTPusFnSgm,1.9329578442045E+018,230426531.339,1544646712,2018-12-12 20:31:52,2011-08-24 21:09:40,False,None,True,10.75,160
Brts7HsnIJi,1.94040459122682E+018,231314252.761,1545534274,2018-12-23 03:04:34,2011-08-24 21:07:01,False,None,False,None,1
Brv68Ttnkct,1.94102919545266E+018,231388711.387,1545608818,2018-12-23 23:46:58,2011-08-24 21:08:26,False,None,True,38.08,86
BrVwiA_HpFG,1.93366505877921E+018,230510837.886,1544730917,2018-12-13 19:55:17,2011-08-24 21:07:59,False,None,True,44.14,59
BrycEBaH86Y,1.94173781104236E+018,231473184.948,1545693206,2018-12-24 23:13:26,2011-08-24 21:07:01,False,None,False,None,1
BrYMV-RHZ-q,1.93435032648192E+018,230592528.162,1544812715,2018-12-14 18:38:35,2011-08-24 21:09:46,False,None,True,48.1,166
Bs1Lcbwnl9B,1.9605235452534E+018,233712618.977,1547932640,2019-01-19 21:17:20,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
BsdzQBcHxc6,1.9539432147779E+018,232928182.456,1547148204,2019-01-10 19:23:24,2011-08-24 21:07:01,False,None,False,None,1
BsFGnBBn148,1.94699148334723E+018,232099471.491,1546319493,2019-01-01 05:11:33,2011-08-24 21:07:01,False,None,False,None,1
BskT6ZdHyGe,1.95577571413112E+018,233146633.402,1547366655,2019-01-13 08:04:15,2011-08-24 21:07:01,False,None,False,None,1
BsqfIkeng5w,1.95751391641194E+018,233353843.261,1547573864,2019-01-15 17:37:44,2011-08-24 21:07:00,False,None,False,None,0
Bt1-AiZHWcR,1.97876032711147E+018,235886612.786,1550106715,2019-02-14 01:11:55,2011-08-24 21:08:22,False,None,True,32.519,82
Bt2DxJMnE7e,1.97878565754505E+018,235889632.409,1550109745,2019-02-14 02:02:25,2011-08-24 21:08:32,False,None,True,33.94,92
Bt3IcUDnKPT,1.97908769130549E+018,235925637.639,1550145659,2019-02-14 12:00:59,2011-08-24 21:07:01,False,None,False,None,1
Bt3QCiynLnl,1.97912110479211E+018,235929620.837,1550149711,2019-02-14 13:08:31,2011-08-24 21:08:10,False,None,True,17.07,70
Bt4tGRGHJrS,1.97953037899534E+018,235978410.124,1550198431,2019-02-15 02:40:31,2011-08-24 21:07:00,False,None,False,None,0
Bt5gRBDHNZl,1.97975541805147E+018,236005236.87,1550225258,2019-02-15 10:07:38,2011-08-24 21:07:01,False,None,False,None,1
BT7hS-UDFnD,1.51194853930673E+018,180238311.208,1494458332,2017-05-10 23:18:52,2011-08-24 21:07:00,False,None,False,None,0
BT8NpK0jdKm,1.51214357861196E+018,180261561.705,1494481583,2017-05-11 05:46:23,2011-08-24 21:07:01,True,8,False,None,1
BT9bngXjswb,1.51248651193672E+018,180302442.543,1494522464,2017-05-11 17:07:44,2011-08-24 21:07:01,False,None,False,None,1
BT9pJjqjUef,1.51254602654347E+018,180309537.237,1494529558,2017-05-11 19:05:58,2011-08-24 21:07:00,False,None,False,None,0
B-tD5wdn0Ln,2.282497749333E+018,272094935.099,1586314956,2020-04-08 03:02:36,2011-08-24 21:07:00,True,3,False,None,0
Btg0veEHkCj,1.97280859730361E+018,235177111.304,1549397133,2019-02-05 20:05:33,2011-08-24 21:07:01,False,None,False,None,1
BtgrGaLHcWE,1.9727661932089E+018,235172056.342,1549392078,2019-02-05 18:41:18,2011-08-24 21:07:01,False,None,False,None,1
BtmV8SfHfnm,1.97436198864329E+018,235362289.982,1549582311,2019-02-07 23:31:51,2011-08-24 21:07:01,False,None,False,None,1
Btnxsq0n3zh,1.9747655355413E+018,235410396.521,1549630418,2019-02-08 12:53:38,2011-08-24 21:07:01,True,7,False,None,1
BtPDL6_HXHN,1.96780557557389E+018,234580704.638,1548800726,2019-01-29 22:25:26,2011-08-24 21:07:01,True,4,False,None,1
BtQQmh3n6jW,1.96814605361189E+018,234621292.783,1548841314,2019-01-30 09:41:54,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
BtrugGYnyW0,1.9758773775504E+018,235542938.417,1549762960,2019-02-10 01:42:40,2011-08-24 21:07:01,True,7,Contains at least one video,None,1
Btrvm84ngDn,1.97588224643262E+018,235543518.833,1549763540,2019-02-10 01:52:20,2011-08-24 21:07:01,True,7,Contains at least one video,None,1
BtuGWESnIPp,1.976545191177E+018,235622548.005,1549842569,2019-02-10 23:49:29,2011-08-24 21:07:00,True,2,False,None,0
Btutet2H5Ig,1.97671730936595E+018,235643066.092,1549863087,2019-02-11 05:31:27,2011-08-24 21:07:00,False,None,False,None,0
BtvUc-fnBKq,1.97688871361682E+018,235663499.071,1549883520,2019-02-11 11:12:00,2011-08-24 21:07:00,False,None,False,None,0
Bty85isn_RE,1.97791102342581E+018,235785367.897,1550005389,2019-02-12 21:03:09,2011-08-24 21:07:01,True,2,False,None,1
BtzizvuHUCA,1.97807775086001E+018,235805243.356,1550025310,2019-02-13 02:35:10,2011-08-24 21:07:46,False,None,True,5.6,46
BU06DXCDUb2,1.528101491172E+018,182163893.124,1496383914,2017-06-02 06:11:54,2011-08-24 21:07:00,False,None,True,42.042,0
BU0ZBpLjqjV,1.52795623768501E+018,182146577.559,1496366599,2017-06-02 01:23:19,2011-08-24 21:07:01,False,None,False,None,1
Bu15XHdH4vW,1.99675428701258E+018,238031659.962,1552251723,2019-03-10 21:02:03,2011-08-24 21:07:43,False,None,True,46,43
BU199UdD0E5,1.52840014324979E+018,182199495.226,1496419516,2017-06-02 16:05:16,2011-08-24 21:07:00,False,None,True,33.766,0
Bu2TP0ln3JK,1.99686813492704E+018,238045231.691,1552265333,2019-03-11 00:48:53,2011-08-24 21:08:21,False,None,True,47.56,81
Bu7B6BwgSUG,1.99819924533262E+018,238203912.417,1552423934,2019-03-12 20:52:14,2011-08-24 21:07:01,True,2,False,None,1
BuAgXn6HsfJ,1.98172619693037E+018,236240172.02,1550460193,2019-02-18 03:23:13,2011-08-24 21:07:00,True,5,False,None,0
BUAi7SPDLrn,1.51336308240684E+018,180406937.886,1494626959,2017-05-12 22:09:19,2011-08-24 21:07:01,False,None,True,30.03,1
BUANy0yDF6E,1.51327014204921E+018,180395858.532,1494615880,2017-05-12 19:04:40,2011-08-24 21:07:01,False,None,False,None,1
BUBx0X3DzK8,1.51371005308484E+018,180448300.014,1494668321,2017-05-13 09:38:41,2011-08-24 21:07:00,False,None,True,15.015,0
BuCazGxH95o,1.98226464716567E+018,236304360.29,1550524382,2019-02-18 21:13:02,2011-08-24 21:07:01,False,None,False,None,1
BUD0KqFjwuk,1.51428333053038E+018,180516640.011,1494736661,2017-05-14 04:37:41,2011-08-24 21:07:00,False,None,False,None,0
BUDy_Fdjeep,1.51427813724376E+018,180516020.923,1494736042,2017-05-14 04:27:22,2011-08-24 21:07:01,False,None,False,None,1
BUed1nXjyJg,1.52178495185008E+018,181410902.959,1495630924,2017-05-24 13:02:04,2011-08-24 21:07:01,False,None,False,None,1
BuEzbCgnVYE,1.98293589444246E+018,236384379.201,1550604400,2019-02-19 19:26:40,2011-08-24 21:07:00,True,4,False,None,0
BUFbVlZDybo,1.51473708019372E+018,180570731.186,1494790752,2017-05-14 19:39:12,2011-08-24 21:07:00,False,None,True,17,0
BUFgOffDix9,1.51475858304809E+018,180573294.526,1494793316,2017-05-14 20:21:56,2011-08-24 21:07:01,False,None,False,None,1
BuFMQyeH__W,1.98304514118884E+018,236397402.428,1550617424,2019-02-19 23:03:44,2011-08-24 21:07:01,True,2,False,None,1
BUGxiMejQ1W,1.51511617879547E+018,180615923.261,1494835944,2017-05-15 08:12:24,2011-08-24 21:07:00,False,None,False,None,0
BUHE_EGDipD,1.5152017255431E+018,180626121.228,1494846142,2017-05-15 11:02:22,2011-08-24 21:07:00,False,None,True,30.03,0
BukAnKPHUN4,1.99171962625519E+018,237431481.63,1551651526,2019-03-03 22:18:46,2011-08-24 21:07:24,False,None,True,15.219,24
BukSdgqHbxl,1.99179812797296E+018,237440839.764,1551660966,2019-03-04 00:56:06,2011-08-24 21:08:46,False,None,True,5,106
BUKuO4PDSVw,1.51622755715784E+018,180748409.886,1494968431,2017-05-16 21:00:31,2011-08-24 21:07:01,False,None,False,None,1
BULPHzcjvtt,1.51637220651427E+018,180765653.433,1494985675,2017-05-17 01:47:55,2011-08-24 21:07:01,False,None,True,6,1
BUnhqkyjhaD,1.52433506014397E+018,181714899.557,1495934921,2017-05-28 01:28:41,2011-08-24 21:07:01,False,None,False,None,1
BUnhWuGjfuk,1.52433369575365E+018,181714736.909,1495934758,2017-05-28 01:25:58,2011-08-24 21:07:01,False,None,False,None,1
BUnLjjZDMNa,1.52423782058274E+018,181703307.698,1495923329,2017-05-27 22:15:29,2011-08-24 21:07:01,False,None,True,7.09,1
Bu-No-anQfy,1.99909527500128E+018,238310727.477,1552530749,2019-03-14 02:32:29,2011-08-24 21:07:01,False,None,False,None,1
BUnwC4GDN70,1.52439830279074E+018,181722438.668,1495942460,2017-05-28 03:34:20,2011-08-24 21:07:01,False,None,False,None,1
BUNX2XMhCmp,1.51697354032127E+018,180837338.009,1495057359,2017-05-17 21:42:39,2011-08-24 21:07:00,True,3,False,None,0
BUOCKs4jIdu,1.5171596559516E+018,180859524.721,1495079546,2017-05-18 03:52:26,2011-08-24 21:07:01,False,None,False,None,1
BuopHmcneAs,1.99302367733703E+018,237586936.633,1551806958,2019-03-05 17:29:18,2011-08-24 21:07:01,True,10,False,None,1
BupKtEYnJcG,1.9931713876376E+018,237604545.073,1551824592,2019-03-05 22:23:12,2011-08-24 21:07:26,False,None,True,9.8,26
BUpwekODmR4,1.52496315554899E+018,181789774.364,1496009796,2017-05-28 22:16:36,2011-08-24 21:07:01,False,None,False,None,1
BUQg-_OjGUF,1.51785814040959E+018,180942790.557,1495162812,2017-05-19 03:00:12,2011-08-24 21:07:01,False,None,False,None,1
BUQkbM2DR6y,1.51787327331586E+018,180944594.54,1495164616,2017-05-19 03:30:16,2011-08-24 21:07:01,False,None,False,None,1
BUQtwYZD8Yf,1.51791431124201E+018,180949486.642,1495169508,2017-05-19 04:51:48,2011-08-24 21:07:01,False,None,False,None,1
BurfSQ2H8Qw,1.99382485452192E+018,237682444.396,1551902532,2019-03-06 20:02:12,2011-08-24 21:08:07,False,None,True,52.33,67
BUrSmMgD9Cz,1.52539468839517E+018,181841217.088,1496061238,2017-05-29 12:33:58,2011-08-24 21:07:00,False,None,False,None,0
BurtGMqncXg,1.99388559805132E+018,237689685.589,1551909935,2019-03-06 22:05:35,2011-08-24 21:10:49,False,None,True,58.749,229
Bu_s50wnTBW,1.99951424728263E+018,238360672.865,1552580694,2019-03-14 16:24:54,2011-08-24 21:07:01,False,None,False,None,1
BUS6a5sj5nb,1.51853295973221E+018,181023235.289,1495243257,2017-05-20 01:20:57,2011-08-24 21:07:01,False,None,False,None,1
BuS719enNxy,1.98691357851208E+018,236858556.093,1551078577,2019-02-25 07:09:37,2011-08-24 21:07:00,True,2,Contains at least one video,None,0
ButbdxNnAl3,1.9943710029573E+018,237747550.363,1551967619,2019-03-07 14:06:59,2011-08-24 21:07:48,False,None,True,12.18,48
BUucDFmjtrN,1.52628068120152E+018,181946835.661,1496166857,2017-05-30 17:54:17,2011-08-24 21:07:01,False,None,False,None,1
BuuRhVFnJF9,1.99460874214785E+018,237775891.083,1551995912,2019-03-07 21:58:32,2011-08-24 21:07:00,False,None,False,None,0
BUUwJJ-D1LW,1.51905070974339E+018,181084955.9,1495304977,2017-05-20 18:29:37,2011-08-24 21:07:01,False,None,False,None,1
BuVJstNn5b-,1.98753746517646E+018,236932929.179,1551152950,2019-02-26 03:49:10,2011-08-24 21:07:00,True,3,Contains at least one video,None,0
BUVMt_UDTy_,1.51917638622414E+018,181099937.704,1495319959,2017-05-20 22:39:19,2011-08-24 21:07:01,False,None,True,23.933,1
BUVSwdnju0Y,1.51920294448168E+018,181103103.695,1495323125,2017-05-20 23:32:05,2011-08-24 21:07:01,False,None,True,29.166,1
BuwtKSInXLI,1.99529325368479E+018,237857491.217,1552077512,2019-03-08 20:38:32,2011-08-24 21:07:00,False,None,False,None,0
BUxCQGGDAJ1,1.52701165080386E+018,182033974.028,1496253995,2017-05-31 18:06:35,2011-08-24 21:07:00,True,2,False,None,0
BuXff_GHsiF,1.9881962980014E+018,237011468.172,1551231489,2019-02-27 01:38:09,2011-08-24 21:07:00,True,2,False,None,0
BUYdRhnDAFo,1.52009362190605E+018,181209280.718,1495429302,2017-05-22 05:01:42,2011-08-24 21:07:01,False,None,False,None,1
BUYd-T8jLsv,1.52009669961087E+018,181209647.609,1495429669,2017-05-22 05:07:49,2011-08-24 21:07:01,True,2,False,None,1
BU_YJoED9g5,1.53104861293864E+018,182515217.416,1496735239,2017-06-06 07:47:19,2011-08-24 21:07:01,False,None,False,None,1
BUZNyIVDQ6z,1.52030696873585E+018,181234713.642,1495454735,2017-05-22 12:05:35,2011-08-24 21:07:01,False,None,True,31.615,1
BUZUQoBDqEg,1.52033545262351E+018,181238109.186,1495458130,2017-05-22 13:02:10,2011-08-24 21:07:00,False,None,True,7.09,0
B_v_0n6HP6f,2.30133862780351E+018,274340942.836,1588560964,2020-05-04 02:56:04,2011-08-24 21:07:01,True,4,False,None,1
BV0u6RHjdor,1.54606688634443E+018,184305535.119,1498525556,2017-06-27 01:05:56,2011-08-24 21:07:00,False,None,False,None,0
BV20_hiFfUa,1.5466565857993E+018,184375832.772,1498595854,2017-06-27 20:37:34,2011-08-24 21:07:01,False,None,True,8.566,1
Bv3FzvlHqwg,2.01510490428609E+018,240219224.01,1554439294,2019-04-05 04:41:34,2011-08-24 21:07:49,False,None,True,17.8,49
Bv4mklynhCc,2.01553047349455E+018,240269955.813,1554489977,2019-04-05 18:46:17,2011-08-24 21:07:01,False,None,False,None,1
BV5-9IIFzvU,1.54754482647592E+018,184481719.312,1498701741,2017-06-29 02:02:21,2011-08-24 21:07:01,False,None,False,None,1
BV80AxIF-eh,1.54834112307632E+018,184576645.264,1498796666,2017-06-30 04:24:26,2011-08-24 21:07:00,False,None,False,None,0
BvA1437n0oI,1.99983523936438E+018,238398938.103,1552618959,2019-03-15 03:02:39,2011-08-24 21:07:00,True,3,False,None,0
BVadO6vDmyU,1.53867079118844E+018,183423851.87,1497643873,2017-06-16 20:11:13,2011-08-24 21:07:01,False,None,True,7.9,1
BVAfXyQDURu,1.53136184725217E+018,182552557.856,1496772579,2017-06-06 18:09:39,2011-08-24 21:07:01,False,None,False,None,1
BvaKA-9HOgJ,2.00696063200939E+018,239248351.098,1553468414,2019-03-24 23:00:14,2011-08-24 21:07:42,False,None,True,26.5,42
BVay0GqjICR,1.53876570559509E+018,183435166.549,1497655188,2017-06-16 23:19:48,2011-08-24 21:07:01,False,None,False,None,1
BVA_zg0jy_k,1.53150449017102E+018,182569562.217,1496789583,2017-06-06 22:53:03,2011-08-24 21:07:00,False,None,False,None,0
BVbM8u6jPPC,1.53888064777833E+018,183448868.725,1497668890,2017-06-17 03:08:10,2011-08-24 21:07:01,False,None,False,None,1
Bvc3PqAFACS,2.00772250234913E+018,239339173.12,1553559213,2019-03-26 00:13:33,2011-08-24 21:07:19,False,None,True,7.09,19
BvchpohBBNf,2.0076275304374E+018,239327851.586,1553547899,2019-03-25 21:04:59,2011-08-24 21:07:27,False,None,True,57.709,27
BVDbxspjmA1,1.5321904606881E+018,182651336.275,1496871357,2017-06-07 21:35:57,2011-08-24 21:07:00,False,None,False,None,0
Bv-DuFdHdXN,2.01706604420123E+018,240453010.106,1554673426,2019-04-07 21:43:46,2011-08-24 21:13:35,False,None,True,14.95,395
BVDwBHgDMok,1.53227948124201E+018,182661948.352,1496881970,2017-06-08 00:32:50,2011-08-24 21:07:01,False,None,False,None,1
BVEcvGaDgw5,1.53247615521011E+018,182685393.716,1496905415,2017-06-08 07:03:35,2011-08-24 21:07:01,False,None,True,6.973,1
BVEJChfjkP3,1.53238952903326E+018,182675067.071,1496895088,2017-06-08 04:11:28,2011-08-24 21:07:00,False,None,True,7.276,0
BvfiGxEnIK2,2.00847395741948E+018,239428753.545,1553648775,2019-03-27 01:06:15,2011-08-24 21:07:01,True,6,Contains at least one video,None,1
BVFMx_NjqjB,1.5326874598752E+018,182710583.195,1496930604,2017-06-08 14:03:24,2011-08-24 21:07:00,False,None,True,14.07,0
BVG2nS_jcGK,1.53315291813103E+018,182766070.143,1496986091,2017-06-09 05:28:11,2011-08-24 21:07:00,False,None,True,4.333,0
BVGLgJMjicn,1.53296331057543E+018,182743467.161,1496963488,2017-06-08 23:11:28,2011-08-24 21:07:00,False,None,True,9.866,0
BVGlrwWDIuM,1.53307845773417E+018,182757193.772,1496977215,2017-06-09 03:00:15,2011-08-24 21:07:01,False,None,True,8.391,1
BVGs0ZZDKRR,1.53310983788932E+018,182760934.578,1496980956,2017-06-09 04:02:36,2011-08-24 21:07:01,False,None,False,None,1
BvH9psdHHRb,2.00183970545824E+018,238637889.082,1552858038,2019-03-17 21:27:18,2011-08-24 21:09:08,False,None,True,4.53,128
BVH_C4RDFlF,1.53347147292766E+018,182804044.834,1497024066,2017-06-09 16:01:06,2011-08-24 21:07:01,False,None,False,None,1
BVHIuXKjb4c,1.53323256848409E+018,182775565.205,1496995586,2017-06-09 08:06:26,2011-08-24 21:07:00,False,None,True,10.551,0
BVI2ufdjwJD,1.53371636250909E+018,182833237.947,1497053259,2017-06-10 00:07:39,2011-08-24 21:07:01,False,None,True,8.408,1
BVigiNIDbCC,1.54093711055845E+018,183694018.192,1497914039,2017-06-19 23:13:59,2011-08-24 21:07:00,False,None,False,None,0
BvIOt-qHy7y,2.00191476667247E+018,238646837.076,1552867153,2019-03-17 23:59:13,2011-08-24 21:11:55,False,None,True,53.609,295
BVIT-roDx_v,1.5335635434539E+018,182815020.496,1497035042,2017-06-09 19:04:02,2011-08-24 21:07:01,False,None,False,None,1
BVIxp5pDFds,1.5336940567892E+018,182830578.898,1497050600,2017-06-09 23:23:20,2011-08-24 21:07:01,False,None,True,22.69,1
BVIXWjSjIb2,1.53357837791006E+018,182816788.901,1497036810,2017-06-09 19:33:30,2011-08-24 21:07:01,False,None,False,None,1
BVJAURIjwCn,1.5337585408831E+018,182838266.001,1497058287,2017-06-10 01:31:27,2011-08-24 21:07:00,False,None,False,None,0
BVJbGXDDQ-t,1.53387633241627E+018,182852307.846,1497072329,2017-06-10 05:25:29,2011-08-24 21:07:01,False,None,True,15.061,1
BVJNSevDDQ5,1.53381559265317E+018,182845067.102,1497065088,2017-06-10 03:24:48,2011-08-24 21:07:00,False,None,True,15.061,0
BvK0QZZH8xk,2.00264280951487E+018,238733626.546,1552953668,2019-03-19 00:01:08,2011-08-24 21:07:21,False,None,True,53.18,21
BVK0WjCj9XM,1.53426887094409E+018,182899102.085,1497119123,2017-06-10 18:25:23,2011-08-24 21:07:00,False,None,True,3.636,0
BVK6Oiqj5oS,1.53429470906467E+018,182902182.229,1497122203,2017-06-10 19:16:43,2011-08-24 21:07:00,False,None,False,None,0
BvKIk82nYgw,2.00245070793366E+018,238710726.253,1552930747,2019-03-18 17:39:07,2011-08-24 21:07:00,False,None,False,None,0
BvKocS5H8tK,2.00259085061114E+018,238727432.562,1552947539,2019-03-18 22:18:59,2011-08-24 21:08:26,False,None,True,7.619,86
BVLijAnjdYb,1.53447203747646E+018,182923321.423,1497143343,2017-06-11 01:09:03,2011-08-24 21:07:01,False,None,True,4.17,1
B--VLLgnwqS,2.28735878800022E+018,272674416.065,1586894437,2020-04-14 20:00:37,2011-08-24 21:07:00,False,None,False,None,0
BVLTUSmDfhz,1.53440505528883E+018,182915336.524,1497135358,2017-06-10 22:55:58,2011-08-24 21:07:01,False,None,True,59.681,1
BVLubXqDqMH,1.53452428901683E+018,182929550.292,1497149572,2017-06-11 02:52:52,2011-08-24 21:07:01,False,None,True,4.738,1
BvLZUaBHp8D,2.0028058127847E+018,238753058.05,1552973138,2019-03-19 05:25:38,2011-08-24 21:07:59,False,None,True,39.539,59
BVMQyTVjEcd,1.53467539850712E+018,182947563.947,1497167585,2017-06-11 07:53:05,2011-08-24 21:07:01,False,None,True,15.015,1
BVNav9zDwOl,1.53500069338278E+018,182986342.118,1497206363,2017-06-11 18:39:23,2011-08-24 21:07:00,False,None,True,60.026,0
BVNe_0yD7K8,1.53501937540004E+018,182988569.188,1497208590,2017-06-11 19:16:30,2011-08-24 21:07:00,False,None,True,9.943,0
BvNE83hHNU9,2.00327918421572E+018,238809488.322,1553029510,2019-03-19 21:05:10,2011-08-24 21:07:01,True,3,False,None,1
BVNqvPCj0Dw,1.53507101192115E+018,182994724.741,1497214746,2017-06-11 20:59:06,2011-08-24 21:07:01,False,None,True,10.01,1
BVNSJYeD3K5,1.53496285758983E+018,182981831.74,1497201853,2017-06-11 17:24:13,2011-08-24 21:07:01,False,None,True,42.541,1
BVOblsmjEmv,1.53528586074773E+018,183020336.717,1497240358,2017-06-12 04:05:58,2011-08-24 21:07:01,False,None,True,4.796,1
BVOUuu2Dsev,1.53525569530513E+018,183016740.716,1497236762,2017-06-12 03:06:02,2011-08-24 21:07:01,False,None,False,None,1
BVPh_WEDe9I,1.53559548650887E+018,183057246.984,1497277268,2017-06-12 14:21:08,2011-08-24 21:07:01,False,None,True,59.315,1
BV-Q1LZFS8A,1.54874934497045E+018,184625309.106,1498845330,2017-06-30 17:55:30,2011-08-24 21:07:00,False,None,False,None,0
BVQevFJjX_8,1.53586264967306E+018,183089095.315,1497309117,2017-06-12 23:11:57,2011-08-24 21:07:01,False,None,True,15.015,1
BVQP_jPDVgO,1.53579781079154E+018,183081365.918,1497301387,2017-06-12 21:03:07,2011-08-24 21:07:01,False,None,True,59.058,1
B-VRch7nn2y,2.27580191407541E+018,271296729.335,1585516751,2020-03-29 21:19:11,2011-08-24 21:07:01,True,2,False,None,1
BVRiztijteL,1.53616203508291E+018,183124784.837,1497344806,2017-06-13 09:06:46,2011-08-24 21:07:01,False,None,False,None,1
Bvr-uXZHRRU,2.01197752364807E+018,239846411.186,1554066602,2019-03-31 21:10:02,2011-08-24 21:09:50,False,None,True,27.76,170
BVSEdvhjcne,1.53631005896644E+018,183142430.659,1497362452,2017-06-13 14:00:52,2011-08-24 21:07:01,False,None,False,None,1
BvS-elYnhLP,2.00493956474274E+018,239007421.105,1553227442,2019-03-22 04:04:02,2011-08-24 21:07:00,False,None,False,None,0
BvsnF_HnDAI,2.0121550687125E+018,239867576.207,1554087693,2019-04-01 03:01:33,2011-08-24 21:08:36,False,None,True,43.43,96
BvsqcpgnrVw,2.01216982019727E+018,239869334.721,1554089356,2019-04-01 03:29:16,2011-08-24 21:07:01,True,2,False,None,1
BvsSGnFnsHI,2.01206275265205E+018,239856571.275,1554076592,2019-03-31 23:56:32,2011-08-24 21:07:00,True,3,False,None,0
BVSu31xjJQy,1.5364965703371E+018,183164664.547,1497384686,2017-06-13 20:11:26,2011-08-24 21:07:01,False,None,False,None,1
Bvu5B3TnJU_,2.01279690023663E+018,239944088.487,1554164119,2019-04-02 00:15:19,2011-08-24 21:07:10,False,None,True,9.04,10
